source,target,weight,l1_strength,sum_signed
gc: collecting generation 2 ... done,Linking CXX executable,0.001062933081323769,0.001062933081323769,0.001062933081323769
java.lang.NullPointerException at com.example.Main:142,Linking CXX executable,0.0008801271865862503,0.0008801271865862503,0.0008801271865862503
Analyzing historical trends,Merging pull request,0.0017745964253814556,0.0017745964253814556,0.0017745964253814556
Checking disk space,Merging pull request,0.0028815573199029634,0.0028815573199029634,0.0028815573199029634
###### random boundary #####,Migrating database schema,0.0081683316790316,0.0081683316790316,0.0081683316790316
Analyzing CPU usage,Migrating database schema,0.43915497642220386,0.43915497642220386,0.43915497642220386
Analyzing historical trends,Migrating database schema,0.043939797450106934,0.043939797450106934,0.01245033616625401
Analyzing static code,Migrating database schema,0.01731416097831411,0.01731416097831411,0.01731416097831411
Archiving build artifacts,Migrating database schema,-0.044689118830198736,0.044689118830198736,-0.04406372386837129
Backing up database,Migrating database schema,0.007160160581290976,0.007160160581290976,0.007160160581290976
Building CXX object,Migrating database schema,0.010069252299987303,0.010069252299987303,0.010069252299987303
Building Java classes,Migrating database schema,0.006562561641120138,0.006562561641120138,0.006562561641120138
Checking available memory,Migrating database schema,0.004521891143962654,0.004521891143962654,0.004521891143962654
Checking code style,Migrating database schema,-0.028789623078490825,0.028789623078490825,-0.028789623078490825
Checking database connectivity,Migrating database schema,0.006408763035901575,0.006408763035901575,0.006408763035901575
Checking disk space,Migrating database schema,0.012649120032496911,0.012649120032496911,0.012649120032496911
Checking out branch,Migrating database schema,-0.026037967474860695,0.026037967474860695,-0.021288532905633747
Cleaning Docker cache,Migrating database schema,0.0003198430174687414,0.0003198430174687414,0.0003198430174687414
Cloning repository,Migrating database schema,0.005851692804137292,0.005851692804137292,0.005851692804137292
Compiling TypeScript files,Migrating database schema,0.026256935988655233,0.026256935988655233,0.0024809483121378713
Compressing log files,Migrating database schema,0.00932799015688027,0.00932799015688027,0.0082404939856623
Configuring build environment,Migrating database schema,-0.012932801615308956,0.012932801615308956,-0.012932801615308956
Converting markdown to HTML,Migrating database schema,0.0034009418731188856,0.0034009418731188856,0.0034009418731188856
Creating Jira ticket,Migrating database schema,0.002777822289655321,0.002777822289655321,0.002777822289655321
Creating git tag,Migrating database schema,0.02213172350224942,0.02213172350224942,0.02213172350224942
Creating new pipeline configuration,Migrating database schema,-0.032598584674542276,0.032598584674542276,-0.024218272544314697
Creating release notes,Migrating database schema,0.004815467026528929,0.004815467026528929,0.004815467026528929
Creating version header,Migrating database schema,0.024614898950580357,0.024614898950580357,0.0060725069446976344
Decrypting configuration files,Migrating database schema,0.00010684074807097508,0.00010684074807097508,0.00010684074807097508
Dependency chain resolved,Migrating database schema,-0.01934516709155901,0.01934516709155901,-0.010240367199317344
Deploying Helm charts,Migrating database schema,0.0028751369344980184,0.0028751369344980184,0.0028751369344980184
Deploying to production,Migrating database schema,0.006648926455113599,0.006648926455113599,0.006648926455113599
Deploying to staging environment,Migrating database schema,-0.024871297566052962,0.024871297566052962,-0.001756892206230383
Deprecated function used,Migrating database schema,0.0016721501870411075,0.0016721501870411075,0.0016721501870411075
Encrypting artifacts,Migrating database schema,0.017260666796654847,0.017260666796654847,0.017260666796654847
Entering compilation loop,Migrating database schema,0.007995925802265774,0.007995925802265774,0.007995925802265774
Finalizing CI job,Migrating database schema,-0.001469019576274396,0.001469019576274396,-0.001469019576274396
Formatting source code,Migrating database schema,-0.000934433214224122,0.000934433214224122,-0.000934433214224122
Generating code coverage report,Migrating database schema,-0.002102330260758581,0.002102330260758581,-0.002102330260758581
Generating documentation with Doxygen,Migrating database schema,0.021337205544408197,0.021337205544408197,0.02027381902520916
Generating system diagnostics,Migrating database schema,-0.0015397564725992165,0.0015397564725992165,-0.0005378803716331671
Installing dependencies,Migrating database schema,0.004306336930653583,0.004306336930653583,0.004306336930653583
Linker returned non-zero exit code,Migrating database schema,-0.00985416704537071,0.00985416704537071,-0.00985416704537071
Linking CXX executable,Migrating database schema,0.009232872333499181,0.009232872333499181,0.002814730981401191
Linking shared libraries,Migrating database schema,-0.00019784935282088307,0.00019784935282088307,-0.00019784935282088307
Logging build statistics,Migrating database schema,0.0006666389262142556,0.0006666389262142556,0.00023406497351251057
Logging health status,Migrating database schema,0.03383717384117174,0.03383717384117174,0.03383717384117174
Measuring memory usage,Migrating database schema,0.00478899263306072,0.00478899263306072,0.00478899263306072
Merging pull request,Migrating database schema,0.0029499405342796993,0.0029499405342796993,0.002852195006276383
Monitoring build agents,Migrating database schema,0.008436563084871349,0.008436563084871349,0.008436563084871349
Notifying release manager,Migrating database schema,-0.003900399053024554,0.003900399053024554,-0.003900399053024554
Optimizing assets,Migrating database schema,0.0003914440035970765,0.0003914440035970765,0.0003914440035970765
Patching vulnerabilities,Migrating database schema,-0.001445755341822035,0.001445755341822035,-0.001219727208225314
Publishing artifacts to repository,Migrating database schema,-0.0024548121341732843,0.0024548121341732843,-0.0009596479356025534
Publishing site,Migrating database schema,-0.003590250599376064,0.003590250599376064,-0.003590250599376064
Pulling Docker base image,Migrating database schema,-0.00029804008756869737,0.00029804008756869737,-0.00029804008756869737
Pushing Docker image,Migrating database schema,0.0013132111511708136,0.0013132111511708136,0.0013132111511708136
Pushing changes to remote,Migrating database schema,0.0006357814324971116,0.0006357814324971116,0.0006357814324971116
Rebalancing workloads,Migrating database schema,-0.0014875569495091296,0.0014875569495091296,-0.0014875569495091296
Rebasing branch,Migrating database schema,-0.0007113674110135434,0.0007113674110135434,-0.0007113674110135434
Rebooting build server,Migrating database schema,0.0022114423996053116,0.0022114423996053116,0.0005704887745039079
Reporting test results,Migrating database schema,2.9109928068469987e-05,2.9109928068469987e-05,2.9109928068469987e-05
Restarting database service,Migrating database schema,0.0003077153868965767,0.0003077153868965767,0.0003077153868965767
Restarting failed containers,Migrating database schema,-0.0020585677021599134,0.0020585677021599134,-0.0020585677021599134
Restoring database,Migrating database schema,-0.002287953267798125,0.002287953267798125,-0.002287953267798125
Reviewing dependencies,Migrating database schema,-0.0019555063017448904,0.0019555063017448904,-0.0019555063017448904
Running integration tests,Migrating database schema,0.0008664652909112002,0.0008664652909112002,0.0008664652909112002
Running linter checks,Migrating database schema,0.0020559968034167984,0.0020559968034167984,0.0020559968034167984
Running performance tests,Migrating database schema,-0.000640359607170896,0.000640359607170896,-0.000640359607170896
Running regression tests,Migrating database schema,-0.0029459174082603757,0.0029459174082603757,-0.0002471044865749733
Running security scan,Migrating database schema,0.0005309674556876943,0.0005309674556876943,0.0005309674556876943
Running smoke tests,Migrating database schema,-0.0029935263683899607,0.0029935263683899607,-0.0016281907039764005
Running unit tests,Migrating database schema,-0.003148824007127987,0.003148824007127987,-0.0010949776539365896
Scanning for secrets in code,Migrating database schema,-0.0003430517304460552,0.0003430517304460552,-0.0003430517304460552
Seeding database,Migrating database schema,0.000620404966553558,0.000620404966553558,0.000620404966553558
Sending Slack notification,Migrating database schema,0.0019108846574441122,0.0019108846574441122,0.0019108846574441122
Sending report via email,Migrating database schema,-0.0019295398840512307,0.0019295398840512307,-0.0006667984498863621
Signing release packages,Migrating database schema,-0.00946059099497608,0.00946059099497608,-0.009430386872196822
Starting CI job,Migrating database schema,-7.054045947406268e-05,7.054045947406268e-05,-7.054045947406268e-05
Syncing mirrors,Migrating database schema,-0.0012724512034477113,0.0012724512034477113,-0.0012724512034477113
Syncing with GitHub,Migrating database schema,0.007956102209302275,0.007956102209302275,0.007956102209302275
"TRACE socket recv timeout, backing off 200ms",Migrating database schema,0.0036140443204651963,0.0036140443204651963,0.0007136337644172439
Triggering downstream jobs,Migrating database schema,0.0006332639321122559,0.0006332639321122559,0.00023723876130012008
Triggering webhook,Migrating database schema,0.003996540479083448,0.003996540479083448,0.0007641847898283336
Uploading logs to S3,Migrating database schema,0.00169149821536032,0.00169149821536032,0.0013618123886410577
Validating Kubernetes manifests,Migrating database schema,-0.00015978308558932023,0.00015978308558932023,-0.00015978308558932023
Validating deployment,Migrating database schema,-0.0002711486819378254,0.0002711486819378254,-0.0002711486819378254
Verifying checksums,Migrating database schema,-0.0027518341946120785,0.0027518341946120785,-0.0027518341946120785
Verifying dependency integrity,Migrating database schema,0.00046950023924302294,0.00046950023924302294,0.00046950023924302294
Verifying digital signatures,Migrating database schema,-0.0018098125211504802,0.0018098125211504802,-0.0018098125211504802
Verifying git tag signature,Migrating database schema,0.001594397545738729,0.001594397545738729,0.001594397545738729
Verifying service health checks,Migrating database schema,-0.0008090141479571246,0.0008090141479571246,-0.0008090141479571246
^[[0;31mANSI color spill^[[0m,Migrating database schema,-0.0006435061736111516,0.0006435061736111516,-0.0006435061736111516
dmesg: CPU soft lockup detected on core 3,Migrating database schema,0.0006148973025584661,0.0006148973025584661,0.0006148973025584661
gc: collecting generation 2 ... done,Migrating database schema,0.00016773044816071356,0.00016773044816071356,0.00016773044816071356
java.lang.NullPointerException at com.example.Main:142,Migrating database schema,0.0033139291171525847,0.0033139291171525847,0.0033139291171525847
Checking database connectivity,Notifying release manager,0.32732317889398727,0.32732317889398727,0.32732317889398727
Decrypting configuration files,Notifying release manager,4.759419159356723e-05,4.759419159356723e-05,4.759419159356723e-05
Rebuilding failed jobs,Notifying release manager,0.3358738915097707,0.3358738915097707,0.3358738915097707
Running regression tests,Notifying release manager,0.0017162518803464878,0.0017162518803464878,0.0017162518803464878
Seeding database,Notifying release manager,-0.0008169295493709287,0.0008169295493709287,-0.0008169295493709287
Syncing mirrors,Notifying release manager,-0.0025293785108781927,0.0025293785108781927,-0.0025293785108781927
"TRACE socket recv timeout, backing off 200ms",Notifying release manager,0.0026763896132836764,0.0026763896132836764,0.0026763896132836764
Tracking build metrics,Notifying release manager,0.0020829871969107647,0.0020829871969107647,0.0020829871969107647
Uploading crash reports,Notifying release manager,0.0021492022848952417,0.0021492022848952417,0.0021492022848952417
Verifying checksums,Notifying release manager,0.0015241939455472998,0.0015241939455472998,0.0015241939455472998
Verifying dependency integrity,Notifying release manager,0.00190247773126862,0.00190247773126862,0.00190247773126862
Verifying git tag signature,Notifying release manager,-0.00017454963739767923,0.00017454963739767923,-0.00017454963739767923
WARN retrying connection to mirror (attempt 3/5),Notifying release manager,-0.00031386970453650584,0.00031386970453650584,-0.00031386970453650584
^[[0;31mANSI color spill^[[0m,Notifying release manager,0.0020076046314337296,0.0020076046314337296,0.0020076046314337296
###### random boundary #####,Out of memory during linking stage,0.042578464217494,0.042578464217494,0.042578464217494
Analyzing CPU usage,Out of memory during linking stage,-0.014536114472560827,0.014536114472560827,-0.007598629802169396
Analyzing historical trends,Out of memory during linking stage,-0.020555808921981347,0.020555808921981347,-0.003383753610533847
Analyzing static code,Out of memory during linking stage,0.006929693255930994,0.006929693255930994,0.006929693255930994
Archiving build artifacts,Out of memory during linking stage,-0.026033648531957485,0.026033648531957485,-0.026033648531957485
Backing up database,Out of memory during linking stage,0.0031518932645681077,0.0031518932645681077,0.0031518932645681077
Checking available memory,Out of memory during linking stage,0.0550062022434568,0.0550062022434568,0.0550062022434568
Checking code style,Out of memory during linking stage,0.05437671448754548,0.05437671448754548,0.027124072736078975
Checking database connectivity,Out of memory during linking stage,0.0430416314995153,0.0430416314995153,0.0430416314995153
Checking disk space,Out of memory during linking stage,0.004979146085435055,0.004979146085435055,0.004979146085435055
Checking out branch,Out of memory during linking stage,0.056700413514804295,0.056700413514804295,0.029407382894995997
Cleaning Docker cache,Out of memory during linking stage,0.0054670607410934775,0.0054670607410934775,0.0011953191817880965
Compiling TypeScript files,Out of memory during linking stage,-0.0020808716421000365,0.0020808716421000365,-0.0020808716421000365
Compressing log files,Out of memory during linking stage,0.003020852196448775,0.003020852196448775,0.003020852196448775
Configuring build environment,Out of memory during linking stage,-0.007997143112950708,0.007997143112950708,-0.005842241836486206
Creating Jira ticket,Out of memory during linking stage,0.002616887597457396,0.002616887597457396,0.002616887597457396
Creating git tag,Out of memory during linking stage,0.0001653357381372784,0.0001653357381372784,0.0001653357381372784
Creating new pipeline configuration,Out of memory during linking stage,-0.016003531250711717,0.016003531250711717,-0.013195041230517388
Creating release notes,Out of memory during linking stage,0.005890361173686838,0.005890361173686838,0.005890361173686838
Creating version header,Out of memory during linking stage,-0.00668541897016104,0.00668541897016104,-0.0048584155684166935
Decrypting configuration files,Out of memory during linking stage,0.0036093007151981192,0.0036093007151981192,0.0036093007151981192
Dependency chain resolved,Out of memory during linking stage,-0.009879193323772614,0.009879193323772614,-0.004934086394076426
Deploying Helm charts,Out of memory during linking stage,0.04418793913305127,0.04418793913305127,0.04418793913305127
Deploying to production,Out of memory during linking stage,0.003967664580416555,0.003967664580416555,0.003967664580416555
Deploying to staging environment,Out of memory during linking stage,0.016878465909651433,0.016878465909651433,0.002982648251783249
Deprecated function used,Out of memory during linking stage,0.0013963354110267945,0.0013963354110267945,0.0013963354110267945
Encrypting artifacts,Out of memory during linking stage,0.005692434704096713,0.005692434704096713,0.005692434704096713
Entering compilation loop,Out of memory during linking stage,0.048402135586709055,0.048402135586709055,0.048402135586709055
Finalizing CI job,Out of memory during linking stage,0.1251218867901039,0.1251218867901039,0.1251218867901039
Formatting source code,Out of memory during linking stage,0.04464271793667844,0.04464271793667844,0.040887453393232964
Generating documentation with Doxygen,Out of memory during linking stage,0.011199285019812117,0.011199285019812117,0.011199285019812117
Generating system diagnostics,Out of memory during linking stage,-0.00023401250037209366,0.00023401250037209366,-0.00023401250037209366
Installing dependencies,Out of memory during linking stage,0.0015801822309248637,0.0015801822309248637,0.0006832904333616816
Linker returned non-zero exit code,Out of memory during linking stage,-0.005210044784127003,0.005210044784127003,-0.005210044784127003
Linking CXX executable,Out of memory during linking stage,0.003222770503255434,0.003222770503255434,0.003222770503255434
Linking shared libraries,Out of memory during linking stage,-0.0005319043290527666,0.0005319043290527666,-0.0005319043290527666
Logging build statistics,Out of memory during linking stage,-0.0032179898790415155,0.0032179898790415155,-0.0032179898790415155
Logging health status,Out of memory during linking stage,0.005950662057238873,0.005950662057238873,0.005950662057238873
Measuring memory usage,Out of memory during linking stage,-0.010421047972133344,0.010421047972133344,-0.010421047972133344
Merging pull request,Out of memory during linking stage,0.0060442243203275015,0.0060442243203275015,0.0060442243203275015
Migrating database schema,Out of memory during linking stage,0.0032027469853685296,0.0032027469853685296,0.0032027469853685296
Monitoring build agents,Out of memory during linking stage,0.004222600256795462,0.004222600256795462,0.002828344572889874
Optimizing assets,Out of memory during linking stage,-0.000749987009268272,0.000749987009268272,-0.000749987009268272
Patching vulnerabilities,Out of memory during linking stage,0.00444595685679623,0.00444595685679623,0.00444595685679623
Publishing artifacts to repository,Out of memory during linking stage,-0.00013681843352239024,0.00013681843352239024,-0.00013681843352239024
Pushing changes to remote,Out of memory during linking stage,0.0010894541861740403,0.0010894541861740403,6.154357159878019e-05
Rebalancing workloads,Out of memory during linking stage,0.004265875883481526,0.004265875883481526,0.0031453014736810255
Rebasing branch,Out of memory during linking stage,0.0009852650721091092,0.0009852650721091092,0.0009852650721091092
Rebooting build server,Out of memory during linking stage,0.0011190884528114787,0.0011190884528114787,3.335595576640406e-05
Rebuilding failed jobs,Out of memory during linking stage,-0.0003858357151311144,0.0003858357151311144,-0.0003858357151311144
Restarting database service,Out of memory during linking stage,0.0009659410164109023,0.0009659410164109023,0.00011223028513818954
Restarting failed containers,Out of memory during linking stage,-0.00039755900150608743,0.00039755900150608743,-0.00039755900150608743
Restoring database,Out of memory during linking stage,-0.00016411631620950176,0.00016411631620950176,-0.00016411631620950176
Reviewing dependencies,Out of memory during linking stage,-0.0010059157729950159,0.0010059157729950159,-0.0010059157729950159
Running integration tests,Out of memory during linking stage,-0.007893501437698583,0.007893501437698583,-0.007893501437698583
Running linter checks,Out of memory during linking stage,0.0063056370140169874,0.0063056370140169874,0.003834487606744981
Running performance tests,Out of memory during linking stage,-0.001026524262266152,0.001026524262266152,-0.001026524262266152
Running regression tests,Out of memory during linking stage,-0.0008479434100264643,0.0008479434100264643,-0.0005911855792900937
Running smoke tests,Out of memory during linking stage,0.00013482960911955598,0.00013482960911955598,0.00013482960911955598
Running unit tests,Out of memory during linking stage,0.0005094020286682403,0.0005094020286682403,0.0005094020286682403
Scanning for secrets in code,Out of memory during linking stage,-0.0006432798281034948,0.0006432798281034948,-0.0006250456444587485
Seeding database,Out of memory during linking stage,0.0008624822496118223,0.0008624822496118223,0.0008624822496118223
Sending Slack notification,Out of memory during linking stage,0.00038112696732112714,0.00038112696732112714,0.00038112696732112714
Sending report via email,Out of memory during linking stage,-0.003077126916230924,0.003077126916230924,-0.003077126916230924
Signing release packages,Out of memory during linking stage,-0.005226707902269765,0.005226707902269765,-0.0015925402512223454
Starting CI job,Out of memory during linking stage,-0.0009989789953948934,0.0009989789953948934,-0.0009989789953948934
Syncing mirrors,Out of memory during linking stage,-0.0004611880587399234,0.0004611880587399234,-0.0004611880587399234
Syncing with GitHub,Out of memory during linking stage,0.0009390850651312555,0.0009390850651312555,0.0009390850651312555
"TRACE socket recv timeout, backing off 200ms",Out of memory during linking stage,0.0017544070372142514,0.0017544070372142514,0.0017544070372142514
Tracking build metrics,Out of memory during linking stage,-0.0009595291758196699,0.0009595291758196699,-0.0009595291758196699
Triggering downstream jobs,Out of memory during linking stage,-0.001960353450326764,0.001960353450326764,-0.001960353450326764
Triggering webhook,Out of memory during linking stage,0.004304410082460307,0.004304410082460307,0.004304410082460307
Uploading crash reports,Out of memory during linking stage,0.00045660142067285175,0.00045660142067285175,0.00045660142067285175
Uploading sourcemaps,Out of memory during linking stage,-0.00045655670901517643,0.00045655670901517643,-0.00045655670901517643
Validating Kubernetes manifests,Out of memory during linking stage,0.0057164697224686084,0.0057164697224686084,0.0057164697224686084
Validating deployment,Out of memory during linking stage,-0.0007850027554415752,0.0007850027554415752,-0.0007850027554415752
Verifying dependency integrity,Out of memory during linking stage,0.0035258319895858903,0.0035258319895858903,0.0012247619221639962
Verifying digital signatures,Out of memory during linking stage,0.0038624200990049077,0.0038624200990049077,0.0038624200990049077
Verifying service health checks,Out of memory during linking stage,-0.0001254904884032699,0.0001254904884032699,-0.0001254904884032699
^[[0;31mANSI color spill^[[0m,Out of memory during linking stage,0.0027854275222300487,0.0027854275222300487,0.0027854275222300487
dmesg: CPU soft lockup detected on core 3,Out of memory during linking stage,0.0003000685404992448,0.0003000685404992448,0.0003000685404992448
gc: collecting generation 2 ... done,Out of memory during linking stage,-0.004622232104267304,0.004622232104267304,-0.004622232104267304
java.lang.NullPointerException at com.example.Main:142,Out of memory during linking stage,-0.008574422121006908,0.008574422121006908,-0.008574422121006908
###### random boundary #####,Publishing site,0.002573685915011221,0.002573685915011221,0.002573685915011221
Analyzing CPU usage,Publishing site,-0.032093630224020495,0.032093630224020495,-0.019892113617049748
Analyzing historical trends,Publishing site,0.0629158059775092,0.0629158059775092,0.025088758990895337
Analyzing static code,Publishing site,0.01870053760923731,0.01870053760923731,0.01870053760923731
Archiving build artifacts,Publishing site,-0.05494465048442436,0.05494465048442436,-0.05494465048442436
Backing up database,Publishing site,0.0023980796659396034,0.0023980796659396034,0.0023980796659396034
Building CXX object,Publishing site,0.004711334825793752,0.004711334825793752,0.004711334825793752
Building Java classes,Publishing site,0.014428806959337608,0.014428806959337608,0.014428806959337608
Checking available memory,Publishing site,0.00889041545332152,0.00889041545332152,0.007433941772387979
Checking code style,Publishing site,-0.037795805788867584,0.037795805788867584,-0.037795805788867584
Checking database connectivity,Publishing site,0.007929994370472728,0.007929994370472728,0.007929994370472728
Checking disk space,Publishing site,0.00947311410094858,0.00947311410094858,0.00947311410094858
Checking out branch,Publishing site,-0.023739061878863932,0.023739061878863932,-0.023739061878863932
Cleaning Docker cache,Publishing site,0.0007145055576462645,0.0007145055576462645,0.0007145055576462645
Cloning repository,Publishing site,0.020554394169091456,0.020554394169091456,0.020554394169091456
Compiling TypeScript files,Publishing site,-0.03132297525411054,0.03132297525411054,-3.1243868760105764e-06
Compressing log files,Publishing site,0.007018818004485639,0.007018818004485639,0.007018818004485639
Configuring build environment,Publishing site,-0.02261361802929149,0.02261361802929149,-0.011106271980703058
Converting markdown to HTML,Publishing site,0.006341784463266709,0.006341784463266709,0.006341784463266709
Creating Jira ticket,Publishing site,0.016114991801500216,0.016114991801500216,0.016114991801500216
Creating git tag,Publishing site,0.0253136189182525,0.0253136189182525,0.0253136189182525
Creating new pipeline configuration,Publishing site,-0.03949208391847951,0.03949208391847951,-0.03912485881835347
Creating release notes,Publishing site,0.01603669125217945,0.01603669125217945,0.01603669125217945
Creating version header,Publishing site,0.0311583552158832,0.0311583552158832,0.009531699798934312
Decrypting configuration files,Publishing site,-0.0030555326669070453,0.0030555326669070453,-0.0014200890378134076
Dependency chain resolved,Publishing site,-0.02160919139838411,0.02160919139838411,-0.0172601435698108
Deploying Helm charts,Publishing site,0.004362054922714151,0.004362054922714151,0.004362054922714151
Deploying to production,Publishing site,0.0075330544484609584,0.0075330544484609584,0.0075330544484609584
Deploying to staging environment,Publishing site,0.034417925895406314,0.034417925895406314,0.0037719220024495983
Deprecated function used,Publishing site,0.01594931421903905,0.01594931421903905,0.01594931421903905
Encrypting artifacts,Publishing site,0.010094458393423971,0.010094458393423971,0.010094458393423971
Entering compilation loop,Publishing site,0.005414571109541149,0.005414571109541149,0.0010429677897409594
Finalizing CI job,Publishing site,0.0026588491402554206,0.0026588491402554206,0.002623113360910481
Formatting source code,Publishing site,0.004787941113190345,0.004787941113190345,0.0005956290088661791
Generating code coverage report,Publishing site,0.00044189568397446776,0.00044189568397446776,0.00044189568397446776
Generating documentation with Doxygen,Publishing site,0.03516796291083193,0.03516796291083193,0.03516796291083193
Generating system diagnostics,Publishing site,-0.000909780552812738,0.000909780552812738,-0.000909780552812738
Linker returned non-zero exit code,Publishing site,-0.012390209199145543,0.012390209199145543,-0.012390209199145543
Linking CXX executable,Publishing site,0.014057110167130668,0.014057110167130668,0.013549692850860554
Linking shared libraries,Publishing site,-0.0008320713769500825,0.0008320713769500825,-0.0008320713769500825
Logging build statistics,Publishing site,0.0013434398839842427,0.0013434398839842427,0.0007991762493710105
Logging health status,Publishing site,0.04959315355840663,0.04959315355840663,0.04959315355840663
Measuring memory usage,Publishing site,0.005439128912879793,0.005439128912879793,0.005439128912879793
Merging pull request,Publishing site,-0.0005113023876555531,0.0005113023876555531,-0.0005113023876555531
Migrating database schema,Publishing site,-0.00020139946385687576,0.00020139946385687576,-0.00020139946385687576
Monitoring build agents,Publishing site,0.01747212733240576,0.01747212733240576,0.01747212733240576
Notifying release manager,Publishing site,0.003128782056101829,0.003128782056101829,0.003128782056101829
Out of memory during linking stage,Publishing site,-0.0003312221360544326,0.0003312221360544326,-0.0003312221360544326
Patching vulnerabilities,Publishing site,0.01339629155224846,0.01339629155224846,0.01023696795353191
Publishing artifacts to repository,Publishing site,-0.0003550980900929489,0.0003550980900929489,-0.0003550980900929489
Pulling Docker base image,Publishing site,-0.00027640155944007777,0.00027640155944007777,-0.00027640155944007777
Pushing Docker image,Publishing site,-0.0015783733192038644,0.0015783733192038644,-0.0015783733192038644
Pushing changes to remote,Publishing site,0.0001028160437752825,0.0001028160437752825,0.0001028160437752825
Rebalancing workloads,Publishing site,-0.0010811755789539512,0.0010811755789539512,-0.000670799517456919
Rebasing branch,Publishing site,0.0013838656409924214,0.0013838656409924214,0.0013838656409924214
Rebooting build server,Publishing site,0.002140514474096228,0.002140514474096228,0.0014475469076956876
Rebuilding failed jobs,Publishing site,-0.00026793933330583467,0.00026793933330583467,-0.00026793933330583467
Reporting test results,Publishing site,0.0006799210796593076,0.0006799210796593076,0.0006799210796593076
Restarting database service,Publishing site,-0.00042592777302952233,0.00042592777302952233,-0.00042592777302952233
Restoring database,Publishing site,-0.00041491961896110516,0.00041491961896110516,-0.00041491961896110516
Reviewing dependencies,Publishing site,-0.0004270203802922988,0.0004270203802922988,-0.0004270203802922988
Running linter checks,Publishing site,0.004815411829819344,0.004815411829819344,0.0032481248217676555
Running performance tests,Publishing site,-0.0018692310328134343,0.0018692310328134343,-0.001443134736043508
Running regression tests,Publishing site,0.003197425287973685,0.003197425287973685,0.003197425287973685
Running security scan,Publishing site,-0.0018589536228161819,0.0018589536228161819,-0.0016234287904345079
Running smoke tests,Publishing site,-0.0014129541730757158,0.0014129541730757158,-0.0014129541730757158
Running unit tests,Publishing site,0.00045858299288422885,0.00045858299288422885,0.00045858299288422885
Scanning for secrets in code,Publishing site,-0.0009587353094430811,0.0009587353094430811,-0.0009587353094430811
Seeding database,Publishing site,0.0008124702942158504,0.0008124702942158504,0.0008124702942158504
Sending Slack notification,Publishing site,-0.0015898883696916677,0.0015898883696916677,-3.589345136837226e-05
Sending report via email,Publishing site,-0.0020181589435024527,0.0020181589435024527,-0.0007936476855479493
Signing release packages,Publishing site,-0.017215145153273874,0.017215145153273874,-0.01514314026990981
Starting CI job,Publishing site,0.008607290597931324,0.008607290597931324,0.008607290597931324
Syncing mirrors,Publishing site,-0.003918475140027521,0.003918475140027521,-0.00010795910547575674
Syncing with GitHub,Publishing site,-0.0011778851062315707,0.0011778851062315707,-0.0008973112151222388
"TRACE socket recv timeout, backing off 200ms",Publishing site,0.0013904181990461082,0.0013904181990461082,0.0007717408382640205
Tagging Docker image,Publishing site,0.0005720595795689624,0.0005720595795689624,0.0005720595795689624
Tracking build metrics,Publishing site,7.829948373785747e-05,7.829948373785747e-05,7.829948373785747e-05
Triggering downstream jobs,Publishing site,-0.0018768352795743865,0.0018768352795743865,-0.0018768352795743865
Uploading crash reports,Publishing site,0.002888791582761409,0.002888791582761409,0.002888791582761409
Uploading logs to S3,Publishing site,0.001914375519385938,0.001914375519385938,0.001914375519385938
Uploading sourcemaps,Publishing site,-0.0008463319240048334,0.0008463319240048334,-0.0008463319240048334
Validating Kubernetes manifests,Publishing site,-0.0020640310419184644,0.0020640310419184644,-0.0020640310419184644
Validating deployment,Publishing site,-0.0010989686085694857,0.0010989686085694857,-0.0010989686085694857
Verifying dependency integrity,Publishing site,-0.0008403343911959392,0.0008403343911959392,-0.0008403343911959392
Verifying digital signatures,Publishing site,-0.001979009926848243,0.001979009926848243,-0.001979009926848243
Verifying git tag signature,Publishing site,0.001173962404104472,0.001173962404104472,0.001173962404104472
Verifying service health checks,Publishing site,-0.001321948253657563,0.001321948253657563,-0.0005004410522777506
WARN retrying connection to mirror (attempt 3/5),Publishing site,0.0032706288953625678,0.0032706288953625678,0.0019529493340877829
dmesg: CPU soft lockup detected on core 3,Publishing site,-0.000567595497664115,0.000567595497664115,-0.000567595497664115
gc: collecting generation 2 ... done,Publishing site,0.005256157299405807,0.005256157299405807,0.005256157299405807
java.lang.NullPointerException at com.example.Main:142,Publishing site,0.01161597446706775,0.01161597446706775,0.01161597446706775
Analyzing historical trends,Pushing changes to remote,0.0034624925276744377,0.0034624925276744377,0.0034624925276744377
Creating version header,Pushing changes to remote,0.003264009565973523,0.003264009565973523,0.003264009565973523
Seeding database,Pushing changes to remote,0.003594863326740359,0.003594863326740359,0.003594863326740359
Validating deployment,Pushing changes to remote,0.0037313220732058663,0.0037313220732058663,0.0037313220732058663
Configuring build environment,Rebooting build server,0.012063938216091037,0.012063938216091037,0.012063938216091037
Converting markdown to HTML,Rebooting build server,0.0048590129906220265,0.0048590129906220265,0.0048590129906220265
Analyzing historical trends,Rebuilding failed jobs,0.005014529512689846,0.005014529512689846,0.005014529512689846
Encrypting artifacts,Rebuilding failed jobs,0.00046682462355655,0.00046682462355655,0.00046682462355655
Checking disk space,Reporting test results,0.6008533431912934,0.6008533431912934,0.6008533431912934
Rebasing branch,Reporting test results,0.08724708579546472,0.08724708579546472,0.08724708579546472
Running performance tests,Reporting test results,0.0021912820432550147,0.0021912820432550147,0.0021912820432550147
Running security scan,Reporting test results,0.003620500753661411,0.003620500753661411,0.002929769402404483
